"Id","Last"
11689,"1228082785977344"
11690,NA
11692,NA
11696,"125"
11700,NA
11703,NA
11713,"18843"
11714,NA
11720,NA
11721,NA
11722,NA
11723,NA
11724,NA
11726,NA
11730,NA
11734,NA
11736,NA
11740,NA
11741,NA
11742,NA
11743,NA
11744,NA
11746,NA
11749,NA
11756,NA
11757,NA
11758,NA
11759,NA
11760,NA
11762,NA
11763,NA
11764,NA
11765,NA
11767,NA
11768,NA
11770,NA
11777,NA
11779,NA
11780,NA
11786,NA
11788,"2251799813685255"
11791,NA
11792,NA
11795,NA
11797,NA
11798,"2333521433367183360"
11802,NA
11803,NA
11806,NA
11809,NA
11811,NA
11812,NA
11821,NA
11822,"10396095346638848"
11824,"5451689048586240"
11827,NA
11828,NA
11832,"10941898913151236368"
11833,NA
11834,NA
11838,NA
11839,NA
11840,NA
11841,NA
11842,NA
11843,NA
11845,NA
11848,NA
11849,NA
11850,NA
11852,NA
11853,NA
11854,NA
11856,NA
11861,NA
11862,NA
11866,NA
11867,NA
11870,NA
11872,NA
11874,NA
11876,NA
11877,NA
11878,NA
11880,NA
11881,NA
11884,NA
11885,NA
11886,NA
11892,NA
11893,NA
11897,NA
11898,NA
11899,NA
11902,NA
11906,NA
11907,NA
11908,NA
11913,"3221225472"
11916,NA
11917,NA
11919,NA
11920,NA
11921,NA
11924,NA
11925,NA
11926,"51539607536"
11927,NA
11928,NA
11934,NA
11938,NA
11939,NA
11940,NA
11942,"2759"
11943,NA
11946,NA
11949,NA
11950,NA
11953,NA
11954,NA
11955,NA
11956,NA
11959,NA
11960,NA
11964,NA
11965,NA
11966,NA
11967,NA
11968,NA
11969,NA
11970,NA
11972,NA
11973,NA
11974,NA
11975,NA
11978,NA
11979,NA
11982,NA
11985,NA
11986,"141645022818314598"
11987,NA
11991,NA
11992,"35184372088831"
11996,NA
12000,NA
12002,NA
12007,"2923"
12008,NA
12009,NA
12010,NA
12011,NA
12012,"551396758362865888"
12013,NA
12023,NA
12027,NA
12030,NA
12036,NA
12037,NA
12040,NA
12041,NA
12042,NA
12046,NA
12049,NA
12050,NA
12053,NA
12056,NA
12057,NA
12061,NA
12063,NA
12067,NA
12072,NA
12073,NA
12081,NA
12083,NA
12086,"367604681920575"
12087,NA
12088,NA
12089,NA
12091,NA
12097,NA
12101,"3580"
12102,NA
12107,NA
12108,NA
12111,NA
12112,NA
12113,NA
12114,NA
12115,NA
12116,NA
12119,NA
12121,NA
12122,NA
12124,NA
12126,"126"
12128,NA
12130,NA
12134,NA
12136,NA
12138,NA
12142,NA
12143,NA
12144,NA
12145,NA
12146,NA
12148,NA
12149,NA
12150,NA
12151,"15941099"
12153,NA
12157,NA
12158,NA
12162,NA
12163,NA
12165,NA
12166,NA
12168,NA
12171,NA
12173,NA
12174,NA
12175,NA
12176,NA
12178,NA
12180,NA
12186,NA
12194,NA
12208,NA
12211,NA
12215,NA
12216,NA
12217,NA
12218,NA
12219,NA
12223,NA
12224,NA
12226,NA
12227,NA
12229,NA
12230,NA
12231,NA
12233,NA
12234,NA
12235,NA
12238,NA
12240,NA
12241,NA
12243,NA
12246,NA
12247,NA
12252,"5279714475068333490176"
12253,NA
12255,NA
12258,NA
12260,NA
12261,NA
12263,NA
12264,NA
12265,NA
12267,NA
12269,NA
12270,NA
12273,NA
12277,NA
12279,NA
12285,NA
12287,NA
12288,NA
12291,"37"
12293,NA
12295,NA
12296,NA
12297,NA
12298,NA
12299,NA
12300,NA
12302,NA
12303,NA
12306,NA
12309,NA
12311,NA
12313,NA
12316,NA
12320,NA
12321,NA
12325,NA
12330,NA
12332,NA
12333,NA
12336,NA
12337,NA
12338,"26054617566567184"
12341,NA
12344,NA
12351,NA
12352,NA
12353,NA
12354,NA
12355,NA
12356,NA
12361,NA
12363,"79"
12366,NA
12367,NA
12370,NA
12371,NA
12372,NA
12373,NA
12374,NA
12375,NA
12376,NA
12377,NA
12379,NA
12380,NA
12384,NA
12385,NA
12388,NA
12389,NA
12390,NA
12391,NA
12392,NA
12395,NA
12396,NA
12397,NA
12398,NA
12399,NA
12400,NA
12402,NA
12405,NA
12406,NA
12407,NA
12408,NA
12409,NA
12410,NA
12411,NA
12412,NA
12415,"1373"
12417,NA
12419,NA
12422,NA
12423,NA
12425,NA
12426,"176372588156290391696069116583098480739745792"
12428,NA
12429,NA
12431,NA
12438,NA
12439,NA
12441,NA
12443,NA
12444,"14"
12446,NA
12448,NA
12449,NA
12450,NA
12451,"54413821892871260209152"
12454,NA
12455,NA
12456,NA
12458,NA
12459,NA
12460,"2042"
12461,NA
12465,NA
12469,NA
12474,NA
12477,NA
12478,NA
12480,NA
12483,NA
12489,NA
12490,NA
12493,NA
12496,"5368709120"
12497,NA
12500,NA
12503,NA
12505,NA
12507,NA
12508,NA
12509,NA
12514,NA
12515,NA
12518,NA
12519,NA
12521,NA
12522,NA
12523,NA
12524,NA
12525,NA
12526,NA
12529,NA
12530,NA
12534,NA
12536,NA
12538,NA
12542,NA
12546,NA
12548,NA
12549,"3516"
12550,NA
12553,"172186884"
12555,NA
12557,NA
12558,NA
12559,NA
12560,NA
12564,NA
12568,NA
12569,NA
12573,NA
12575,NA
12576,NA
12577,NA
12578,NA
12579,NA
12581,NA
12582,NA
12583,NA
12587,NA
12590,NA
12592,NA
12593,NA
12594,NA
12596,NA
12600,"104255099738004792541184"
12602,NA
12606,NA
12609,NA
12610,NA
12615,NA
12616,NA
12617,NA
12618,NA
12621,NA
12623,NA
12624,NA
12625,NA
12626,NA
12628,NA
12629,NA
12630,NA
12631,"3063731695682346270720"
12634,NA
12637,NA
12638,NA
12640,NA
12641,NA
12643,NA
12644,NA
12649,"956722026041"
12651,NA
12656,NA
12658,NA
12660,NA
12665,NA
12666,NA
12667,NA
12668,NA
12672,NA
12674,NA
12676,NA
12677,NA
12678,NA
12679,NA
12684,NA
12685,NA
12688,NA
12689,NA
12690,NA
12691,NA
12695,"2"
12696,NA
12699,NA
12700,NA
12701,NA
12703,NA
12706,NA
12707,NA
12708,NA
12709,NA
12710,NA
12712,NA
12714,NA
12716,NA
12718,NA
12719,NA
12720,NA
12722,NA
12725,NA
12726,NA
12727,NA
12734,NA
12739,NA
12740,NA
12741,NA
12742,NA
12745,NA
12746,NA
12748,NA
12752,"572204589843750"
12753,NA
12755,NA
12757,NA
12760,NA
12761,NA
12764,"72"
12765,NA
12767,NA
12771,NA
12773,NA
12774,NA
12775,NA
12777,NA
12778,NA
12781,NA
12782,NA
12783,NA
12785,NA
12787,NA
12792,NA
12793,NA
12794,NA
12796,NA
12798,NA
12799,"47005113741312"
12800,NA
12802,NA
12805,NA
12806,NA
12807,NA
12808,NA
12809,NA
12810,NA
12811,"200000000000000012"
12813,NA
12814,NA
12816,NA
12818,NA
12820,NA
12824,NA
12826,NA
12827,NA
12831,NA
12832,NA
12834,NA
12836,NA
12837,NA
12840,NA
12843,NA
12848,NA
12850,NA
12851,NA
12852,NA
12853,NA
12855,NA
12857,NA
12860,NA
12861,NA
12862,NA
12863,NA
12867,NA
12869,NA
12873,NA
12876,NA
12877,NA
12878,NA
12880,NA
12881,NA
12884,NA
12890,NA
12892,"77"
12893,NA
12896,NA
12897,NA
12898,NA
12899,NA
12900,NA
12903,NA
12906,NA
12907,NA
12909,NA
12911,NA
12913,NA
12914,NA
12915,NA
12918,NA
12920,NA
12921,"172535142544"
12922,NA
12924,NA
12930,"18433"
12932,NA
12933,"165580141"
12934,NA
12935,NA
12938,NA
12941,NA
12944,NA
12945,NA
12946,NA
12947,NA
12948,NA
12950,NA
12951,NA
12952,NA
12953,NA
12954,"1"
12961,NA
12962,NA
12963,NA
12966,NA
12969,NA
12971,NA
12976,NA
12978,NA
12982,NA
12985,NA
12986,NA
12987,NA
12989,NA
12990,NA
12996,NA
12997,NA
12999,NA
13000,NA
13002,NA
13006,NA
13007,NA
13009,NA
13010,NA
13015,NA
13017,"-63"
13019,"35"
13022,NA
13023,NA
13024,NA
13025,NA
13026,NA
13030,NA
13031,NA
13032,NA
13038,NA
13039,NA
13041,NA
13044,NA
13047,"83"
13049,NA
13050,NA
13052,NA
13057,NA
13063,NA
13065,NA
13068,NA
13069,NA
13074,NA
13078,NA
13082,NA
13087,NA
13089,"96314109338492228"
13091,NA
13093,NA
13095,NA
13097,NA
13099,NA
13103,NA
13106,NA
13107,NA
13108,NA
13109,NA
13111,NA
13112,NA
13113,NA
13119,NA
13123,NA
13126,NA
13129,"564825518530"
13130,NA
13132,NA
13137,NA
13138,NA
13139,NA
13143,NA
13144,NA
13146,NA
13147,NA
13148,NA
13150,NA
13155,NA
13157,NA
13159,NA
13163,NA
13166,NA
13174,NA
13175,NA
13176,NA
13178,NA
13179,NA
13180,"606"
13181,NA
13182,NA
13185,NA
13186,NA
13188,NA
13192,NA
13193,NA
13197,NA
13201,NA
13202,NA
13203,NA
13206,NA
13209,NA
13211,NA
13212,NA
13214,NA
13215,NA
13220,NA
13221,NA
13224,NA
13225,NA
13227,NA
13229,NA
13236,NA
13239,NA
13241,NA
13243,NA
13245,NA
13246,"499988"
13249,NA
13251,NA
13252,NA
13253,NA
13255,NA
13257,NA
13260,NA
13267,NA
13269,NA
13270,NA
13271,NA
13273,NA
13274,NA
13277,NA
13278,NA
13280,NA
13281,NA
13282,"46"
13283,NA
13286,NA
13288,NA
13289,NA
13292,NA
13295,NA
13297,NA
13298,NA
13299,NA
13300,NA
13302,NA
13306,NA
13307,NA
13314,NA
13317,NA
13325,NA
13326,NA
13327,NA
13328,NA
13329,NA
13331,NA
13333,NA
13334,NA
13336,NA
13337,"79"
13340,NA
13341,NA
13342,"24"
13344,NA
13348,NA
13349,NA
13350,NA
13351,NA
13352,NA
13353,NA
13357,NA
13359,NA
13360,NA
13361,NA
13362,NA
13364,NA
13365,NA
13367,NA
13368,NA
13370,NA
13371,NA
13373,NA
13375,NA
13378,NA
13379,NA
13382,NA
13384,NA
13385,NA
13389,NA
13390,NA
13391,NA
13392,NA
13393,NA
13395,NA
13397,NA
13399,NA
13403,NA
13407,NA
13410,"87960930222080"
13411,NA
13416,NA
13418,NA
13419,NA
13420,NA
13421,NA
13423,NA
13425,NA
13429,NA
13430,NA
13431,NA
13432,NA
13434,NA
13435,NA
13436,"540"
13438,NA
13444,NA
13445,NA
13447,NA
13448,NA
13453,NA
13457,NA
13458,NA
13459,NA
13461,NA
13462,NA
13467,NA
13468,NA
13469,"4358"
13471,NA
13473,NA
13475,NA
13478,NA
13480,NA
13482,NA
13487,NA
13488,"4"
13491,NA
13492,NA
13494,NA
13496,NA
13500,NA
13501,NA
13511,NA
13515,NA
13518,NA
13520,NA
13521,NA
13522,NA
13523,NA
13524,"2"
13528,NA
13530,NA
13531,NA
13532,NA
13534,NA
13535,NA
13536,NA
13537,NA
13538,NA
13539,NA
13540,NA
13541,NA
13542,NA
13543,NA
13544,NA
13546,NA
13550,NA
13554,NA
13558,NA
13559,NA
13562,NA
13563,NA
13564,NA
13567,NA
13569,NA
13571,"10009002800350014668800"
13573,NA
13574,NA
13577,NA
13579,NA
13581,NA
13586,NA
13587,NA
13588,NA
13589,NA
13592,NA
13593,NA
13594,NA
13595,NA
13598,NA
13599,NA
13601,NA
13602,NA
13603,NA
13604,NA
13605,NA
13607,NA
13609,NA
13611,NA
13612,NA
13613,NA
13614,NA
13617,NA
13618,NA
13622,NA
13625,NA
13629,NA
13630,NA
13634,NA
13635,NA
13636,NA
13637,NA
13644,NA
13646,NA
13647,"36845653286788892983296"
13648,NA
13649,NA
13650,NA
13652,"1597"
13655,NA
13657,NA
13661,NA
13664,"145"
13665,NA
13668,NA
13670,NA
13672,NA
13673,NA
13676,NA
13678,NA
13679,NA
13682,NA
13683,NA
13684,NA
13687,NA
13691,NA
13692,NA
13694,NA
13695,NA
13701,NA
13704,NA
13705,NA
13706,NA
13707,NA
13711,"968575477600097689600"
13713,"640"
13714,NA
13715,NA
13718,NA
13719,NA
13722,NA
13723,NA
13724,"9"
13726,NA
13728,"1"
13731,NA
13733,NA
13734,NA
13735,NA
13737,NA
13738,NA
13739,NA
13743,NA
13744,NA
13748,NA
13750,NA
13752,NA
13754,"3063731695682346270720"
13755,NA
13756,NA
13757,NA
13758,NA
13763,NA
13764,NA
13767,NA
13768,NA
13770,NA
13771,NA
13772,NA
13773,NA
13774,NA
13776,NA
13777,NA
13778,NA
13779,NA
13780,"1602172851562500"
13781,NA
13783,NA
13784,NA
13785,NA
13786,NA
13792,NA
13795,"68"
13799,NA
13801,NA
13804,NA
13810,NA
13816,NA
13817,NA
13821,NA
13822,NA
13824,NA
13825,NA
13828,NA
13829,NA
13830,NA
13832,NA
13838,NA
13842,NA
13843,NA
13844,NA
13847,NA
13848,NA
13849,NA
13850,NA
13852,NA
13853,NA
13854,NA
13855,NA
13862,NA
13863,NA
13868,NA
13874,NA
13875,NA
13880,NA
13881,NA
13885,NA
13886,NA
13889,NA
13890,NA
13893,NA
13895,NA
13897,NA
13898,NA
13900,NA
13901,NA
13903,NA
13904,NA
13906,NA
13907,NA
13912,NA
13913,NA
13915,NA
13917,NA
13918,"1"
13921,NA
13922,NA
13924,NA
13926,NA
13928,NA
13931,NA
13932,NA
13934,NA
13938,NA
13939,NA
13940,NA
13941,NA
13942,NA
13943,NA
13946,NA
13950,NA
13951,NA
13952,NA
13955,NA
13956,NA
13959,NA
13960,NA
13963,NA
13964,NA
13968,NA
13969,NA
13970,NA
13971,NA
13972,NA
13973,NA
13981,NA
13982,NA
13983,NA
13984,NA
13985,NA
13986,NA
13987,NA
13988,NA
13989,NA
13991,NA
13992,NA
13994,NA
13995,NA
14001,NA
14002,NA
14003,NA
14004,NA
14007,NA
14010,NA
14012,NA
14014,NA
14015,NA
14017,NA
14018,NA
14020,NA
14025,NA
14027,NA
14029,NA
14030,NA
14031,NA
14034,NA
14035,NA
14036,NA
14037,NA
14038,NA
14039,NA
14041,NA
14042,NA
14043,NA
14044,NA
14045,NA
14046,NA
14048,NA
14049,NA
14050,NA
14051,NA
14054,"557"
14058,"4"
14059,NA
14061,NA
14062,NA
14063,NA
14064,NA
14067,NA
14068,NA
14070,NA
14071,NA
14072,NA
14074,NA
14077,NA
14081,NA
14085,NA
14086,"31"
14089,NA
14090,"107"
14093,NA
14097,NA
14098,NA
14099,NA
14100,NA
14105,NA
14107,NA
14110,NA
14111,NA
14113,NA
14116,NA
14117,NA
14118,NA
14120,NA
14121,"2379420388801"
14122,NA
14124,NA
14125,NA
14126,NA
14130,NA
14131,NA
14132,NA
14133,NA
14135,NA
14136,NA
14137,NA
14138,"10"
14143,NA
14146,NA
14149,NA
14150,NA
14155,NA
14156,NA
14157,NA
14158,NA
14159,NA
14164,NA
14170,NA
14171,NA
14172,"14"
14173,NA
14174,NA
14175,"1000000000000000040"
14176,NA
14178,NA
14179,NA
14180,NA
14186,NA
14187,NA
14188,NA
14190,"69"
14191,NA
14192,NA
14194,NA
14197,NA
14198,NA
14200,NA
14204,NA
14205,NA
14206,NA
14208,NA
14210,NA
14211,NA
14212,NA
14213,NA
14216,NA
14218,NA
14219,NA
14223,NA
14225,NA
14227,NA
14233,NA
14234,NA
14236,NA
14238,NA
14240,NA
14241,NA
14242,NA
14243,NA
14245,NA
14246,NA
14248,NA
14250,NA
14253,NA
14254,NA
14256,NA
14258,NA
14259,NA
14265,NA
14266,NA
14267,NA
14268,NA
14270,NA
14274,NA
14279,NA
14282,NA
14283,NA
14285,NA
14286,NA
14287,NA
14288,NA
14291,NA
14292,NA
14293,NA
14294,NA
14297,NA
14298,NA
14303,NA
14304,"160500643816367077"
14307,NA
14308,"2333521433367183360"
14310,NA
14311,NA
14316,NA
14317,NA
14318,NA
14324,NA
14327,"3822"
14330,NA
14331,NA
14332,NA
14334,NA
14335,NA
14340,NA
14341,NA
14344,NA
14347,NA
14349,NA
14357,NA
14362,NA
14363,"19"
14368,"0"
14369,NA
14370,NA
14371,NA
14373,"125"
14378,"155"
14379,NA
14383,NA
14385,NA
14391,NA
14392,NA
14393,NA
14398,NA
14399,NA
14401,NA
14402,NA
14403,NA
14404,NA
14405,NA
14408,NA
14410,NA
14413,NA
14414,NA
14415,NA
14417,NA
14420,NA
14421,NA
14422,"909184363247043253504"
14423,NA
14424,NA
14427,NA
14429,NA
14430,NA
14435,NA
14436,NA
14438,NA
14439,NA
14441,NA
14442,NA
14443,NA
14444,NA
14445,NA
14447,NA
14448,NA
14449,NA
14450,NA
14454,NA
14455,NA
14457,NA
14458,NA
14460,NA
14461,NA
14462,NA
14463,NA
14470,NA
14471,"1506290861217"
14472,NA
14474,NA
14479,NA
14486,NA
14487,NA
14488,NA
14489,NA
14490,NA
14492,NA
14493,NA
14496,NA
14499,NA
14501,NA
14504,"1702"
14505,NA
14506,NA
14508,NA
14509,NA
14511,NA
14512,NA
14513,NA
14514,NA
14516,NA
14517,NA
14518,NA
14521,NA
14522,NA
14531,NA
14532,NA
14533,NA
14538,NA
14539,NA
14540,NA
14541,NA
14543,NA
14547,NA
14550,NA
14552,NA
14553,NA
14554,NA
14555,NA
14557,NA
14559,NA
14565,NA
14569,NA
14570,NA
14572,NA
14573,NA
14574,NA
14575,"13027308783283592"
14577,NA
14578,NA
14579,NA
14580,NA
14582,NA
14583,NA
14586,NA
14587,NA
14589,NA
14592,NA
14595,NA
14599,"8"
14600,NA
14602,NA
14603,NA
14604,NA
14605,NA
14606,NA
14608,NA
14610,NA
14611,NA
14612,NA
14613,NA
14614,NA
14616,NA
14621,NA
14622,NA
14624,NA
14625,NA
14626,NA
14631,NA
14639,NA
14642,NA
14644,NA
14645,NA
14648,NA
14649,NA
14650,NA
14654,NA
14657,NA
14658,NA
14659,NA
14662,NA
14663,NA
14669,"-847288609443"
14670,NA
14672,NA
14673,NA
14675,NA
14678,NA
14680,NA
14681,NA
14682,NA
14685,NA
14687,NA
14688,NA
14690,NA
14693,NA
14698,NA
14699,NA
14700,NA
14701,NA
14702,NA
14704,NA
14705,NA
14710,NA
14714,NA
14715,NA
14718,NA
14724,NA
14725,NA
14726,NA
14728,NA
14732,"1"
14733,NA
14736,NA
14737,NA
14738,NA
14740,NA
14741,NA
14743,NA
14744,NA
14746,NA
14747,NA
14748,NA
14752,NA
14754,NA
14755,NA
14757,NA
14758,NA
14759,NA
14761,NA
14765,NA
14766,NA
14767,NA
14768,NA
14775,NA
14776,NA
14777,NA
14779,NA
14780,NA
14783,NA
14784,NA
14787,NA
14788,NA
14789,NA
14790,NA
14791,NA
14793,"70"
14794,"1103555"
14796,NA
14797,NA
14798,NA
14799,NA
14804,NA
14806,NA
14809,NA
14811,NA
14812,NA
14813,NA
14815,NA
14817,NA
14818,NA
14821,NA
14825,"130016550"
14826,NA
14827,NA
14828,NA
14829,NA
14830,NA
14833,NA
14834,NA
14835,NA
14836,NA
14837,NA
14839,NA
14840,NA
14844,NA
14847,"76"
14848,NA
14849,NA
14852,NA
14856,NA
14857,"187559649"
14860,"9"
14863,NA
14864,NA
14868,NA
14870,NA
14874,NA
14875,NA
14876,NA
14878,NA
14882,NA
14888,NA
14889,NA
14890,NA
14891,NA
14897,NA
14899,NA
14901,NA
14902,NA
14912,NA
14913,NA
14914,NA
14915,NA
14920,NA
14923,NA
14929,NA
14930,NA
14934,NA
14935,NA
14942,NA
14944,NA
14945,NA
14946,NA
14948,NA
14951,NA
14952,NA
14954,NA
14955,NA
14957,NA
14960,NA
14963,NA
14965,NA
14966,NA
14967,NA
14968,NA
14969,NA
14970,NA
14971,"246192725545902822912"
14972,NA
14976,NA
14977,NA
14978,NA
14980,NA
14984,NA
14985,NA
14987,NA
14988,NA
14989,NA
14993,NA
14994,NA
14995,NA
15003,NA
15005,NA
15006,NA
15011,NA
15017,NA
15023,NA
15025,NA
15027,NA
15028,NA
15029,NA
15030,NA
15035,NA
15036,NA
15037,NA
15038,NA
15040,NA
15043,NA
15046,NA
15049,NA
15050,NA
15053,NA
15054,NA
15055,NA
15058,NA
15060,NA
15062,"128949261285314011367638827008"
15065,NA
15067,NA
15069,NA
15070,NA
15072,NA
15073,NA
15074,NA
15077,NA
15078,NA
15081,NA
15082,NA
15083,NA
15085,NA
15086,NA
15089,NA
15091,NA
15093,NA
15094,"2"
15097,NA
15098,NA
15104,NA
15105,NA
15106,NA
15107,NA
15108,NA
15109,NA
15111,NA
15116,NA
15117,NA
15118,NA
15121,NA
15124,NA
15125,NA
15127,NA
15129,NA
15132,NA
15133,NA
15134,NA
15135,NA
15137,NA
15139,NA
15140,NA
15141,NA
15142,NA
15143,NA
15146,NA
15147,NA
15152,NA
15154,NA
15156,NA
15157,NA
15163,NA
15164,NA
15165,NA
15168,NA
15169,NA
15170,NA
15171,NA
15172,NA
15176,NA
15177,NA
15178,"144115188074807296"
15180,NA
15183,NA
15185,NA
15186,NA
15188,NA
15191,NA
15196,NA
15200,NA
15203,NA
15206,NA
15209,NA
15210,NA
15211,NA
15213,NA
15214,NA
15215,NA
15218,NA
15221,NA
15225,NA
15227,NA
15230,"1"
15232,NA
15233,NA
15238,NA
15240,NA
15241,NA
15243,NA
15246,NA
15247,NA
15248,NA
15251,NA
15254,NA
15255,NA
15258,NA
15260,NA
15261,NA
15265,NA
15266,NA
15268,NA
15270,NA
15273,NA
15276,NA
15285,NA
15286,NA
15287,NA
15288,NA
15290,NA
15291,"109"
15292,NA
15294,NA
15299,NA
15301,NA
15305,NA
15307,NA
15308,NA
15311,NA
15312,NA
15313,NA
15314,NA
15318,NA
15320,NA
15321,NA
15324,NA
15325,NA
15327,NA
15329,NA
15331,NA
15333,"405196896035729707"
15334,NA
15338,NA
15340,NA
15341,NA
15343,NA
15344,NA
15348,NA
15350,"186"
15351,NA
15353,NA
15354,NA
15360,NA
15361,NA
15362,NA
15365,NA
15366,NA
15367,NA
15368,NA
15372,NA
15374,NA
15375,NA
15376,NA
15378,NA
15379,NA
15382,NA
15386,NA
15390,NA
15391,NA
15394,NA
15396,NA
15397,NA
15399,NA
15403,"1"
15405,NA
15406,NA
15409,NA
15412,NA
15413,NA
15414,NA
15417,NA
15420,NA
15422,NA
15423,NA
15424,NA
15425,NA
15433,NA
15443,NA
15447,NA
15448,NA
15451,NA
15452,NA
15454,"261062105099480150"
15456,NA
15457,NA
15458,NA
15460,NA
15461,NA
15463,NA
15464,NA
15469,NA
15470,NA
15472,NA
15473,NA
15476,NA
15477,NA
15479,NA
15480,NA
15483,NA
15488,"14757395258967642112"
15490,NA
15493,NA
15494,NA
15495,NA
15496,NA
15497,NA
15500,NA
15502,NA
15503,NA
15505,NA
15507,NA
15509,NA
15510,NA
15512,NA
15513,NA
15518,NA
15519,NA
15520,NA
15521,NA
15523,NA
15525,NA
15528,NA
15529,NA
15531,NA
15533,NA
15534,NA
15535,NA
15540,NA
15541,NA
15543,NA
15544,NA
15545,NA
15551,NA
15552,NA
15555,NA
15557,NA
15559,NA
15562,NA
15565,NA
15566,NA
15567,NA
15568,"46080"
15569,NA
15570,NA
15571,NA
15573,NA
15574,"4"
15576,NA
15577,NA
15579,NA
15582,NA
15584,NA
15586,"109467944788008122880"
15587,NA
15591,"5"
15595,NA
15596,NA
15598,NA
15599,NA
15602,"13"
15603,NA
15606,NA
15607,NA
15608,"8"
15610,NA
15612,NA
15613,NA
15616,NA
15618,NA
15619,NA
15620,NA
15623,NA
15624,NA
15629,NA
15630,NA
15633,NA
15635,NA
15636,NA
15637,NA
15639,NA
15640,NA
15641,NA
15643,NA
15644,"2137216112616751776"
15646,NA
15648,NA
15649,NA
15651,NA
15654,NA
15655,NA
15656,NA
15659,NA
15660,NA
15661,NA
15662,NA
15663,NA
15664,NA
15666,NA
15668,NA
15673,NA
15676,NA
15678,NA
15679,NA
15683,NA
15685,"7753327130544"
15687,NA
15688,NA
15689,NA
15695,NA
15696,NA
15699,NA
15701,NA
15704,NA
15706,NA
15712,NA
15713,NA
15714,NA
15718,NA
15724,NA
15725,NA
15726,NA
15728,NA
15729,"2417851639229258349412352"
15733,NA
15734,NA
15735,NA
15737,NA
15738,NA
15741,NA
15743,NA
15745,NA
15748,NA
15750,NA
15752,NA
15754,NA
15756,NA
15757,NA
15762,NA
15765,NA
15766,NA
15767,NA
15768,NA
15769,NA
15770,NA
15772,NA
15773,NA
15776,NA
15778,NA
15781,NA
15782,NA
15785,NA
15788,NA
15790,NA
15792,NA
15793,NA
15795,NA
15798,NA
15800,NA
15801,NA
15803,NA
15804,NA
15806,NA
15807,"730960145187723084800"
15810,NA
15811,NA
15812,NA
15813,NA
15814,NA
15815,NA
15816,NA
15818,NA
15820,NA
15821,NA
15823,NA
15824,NA
15826,NA
15833,NA
15834,NA
15835,NA
15837,NA
15841,NA
15842,NA
15845,NA
15846,NA
15847,NA
15848,NA
15849,NA
15850,NA
15851,NA
15855,NA
15856,NA
15859,NA
15861,NA
15864,NA
15868,NA
15869,NA
15870,NA
15871,NA
15873,NA
15875,NA
15878,NA
15880,NA
15882,NA
15886,NA
15888,NA
15889,NA
15891,NA
15892,NA
15893,NA
15894,"-1"
15897,NA
15907,NA
15910,NA
15913,NA
15914,NA
15916,NA
15921,NA
15923,NA
15926,NA
15928,NA
15930,NA
15932,NA
15934,NA
15935,NA
15939,NA
15940,NA
15941,NA
15945,NA
15946,NA
15947,NA
15948,NA
15954,NA
15955,NA
15957,NA
15960,"124313663"
15964,NA
15965,NA
15966,NA
15967,NA
15968,NA
15969,NA
15971,NA
15972,NA
15974,NA
15977,NA
15978,NA
15980,NA
15981,NA
15984,NA
15985,NA
15988,NA
15990,NA
15991,NA
15993,NA
15995,NA
15997,NA
16000,NA
16002,NA
16003,NA
16005,NA
16006,NA
16007,NA
16011,NA
16013,NA
16015,NA
16020,NA
16022,"888888888888888870"
16024,NA
16026,NA
16027,NA
16028,NA
16030,NA
16031,NA
16033,NA
16034,NA
16036,NA
16037,NA
16040,NA
16041,NA
16042,NA
16043,NA
16044,NA
16046,NA
16047,NA
16048,NA
16053,NA
16054,NA
16058,NA
16060,NA
16063,NA
16067,NA
16070,NA
16073,NA
16074,NA
16076,NA
16079,NA
16080,NA
16082,NA
16089,NA
16092,NA
16093,NA
16094,NA
16095,NA
16097,"11"
16098,NA
16099,NA
16101,NA
16104,"4294967298"
16105,NA
16109,"28056092520079410863331801112675274709253984591282176"
16112,NA
16113,NA
16114,NA
16115,NA
16116,NA
16117,NA
16119,NA
16120,NA
16121,NA
16122,NA
16124,NA
16129,NA
16130,NA
16131,NA
16133,NA
16135,NA
16136,NA
16137,"58700518710126"
16139,NA
16141,NA
16142,NA
16143,NA
16144,NA
16148,NA
16151,NA
16153,NA
16156,NA
16158,NA
16159,NA
16161,NA
16163,NA
16164,NA
16166,NA
16167,NA
16170,NA
16175,NA
16177,NA
16180,NA
16181,NA
16182,NA
16184,NA
16185,"45"
16187,NA
16188,NA
16195,NA
16198,NA
16200,NA
16201,NA
16205,NA
16207,NA
16209,NA
16210,NA
16212,NA
16213,NA
16214,NA
16217,NA
16218,NA
16219,NA
16223,NA
16228,"19"
16229,NA
16231,NA
16233,NA
16234,NA
16235,"326166312572943"
16236,NA
16237,"83"
16238,NA
16239,NA
16240,NA
16242,NA
16244,"128"
16245,NA
16246,NA
16247,NA
16248,NA
16250,NA
16252,NA
16253,NA
16254,NA
16255,NA
16259,NA
16264,NA
16265,NA
16266,NA
16269,NA
16271,NA
16272,NA
16275,NA
16276,NA
16277,NA
16278,NA
16279,NA
16281,NA
16282,NA
16286,NA
16287,NA
16288,NA
16290,NA
16291,NA
16293,NA
16294,NA
16296,NA
16300,NA
16301,NA
16303,NA
16304,NA
16308,NA
16309,NA
16310,NA
16315,NA
16317,NA
16318,NA
16321,NA
16323,NA
16328,NA
16329,NA
16330,NA
16331,NA
16333,NA
16334,NA
16335,NA
16337,NA
16339,NA
16341,NA
16342,NA
16343,NA
