"","Id","Last"
"13398",27015,52
"13399",27017,26
"13400",27021,121
"13401",27022,16
"13402",27023,3
"13404",27028,6.15835571793406e+25
"13405",27032,1
"13406",27034,8.1230076598551e+20
"13407",27036,1
"13409",27038,358
"13410",27040,1
"13411",27041,7
"13412",27042,1
"13413",27045,21
"13414",27047,2.03238754277813e+24
"13415",27049,1
"13416",27050,2357259
"13417",27052,66483263599150104576
"13418",27054,206
"13419",27056,319280
"13420",27059,1
"13421",27063,346650159
"13422",27066,76522345
"13423",27070,298574
"13424",27071,1603
"13426",27076,1
"13427",27078,8
"13430",27082,1.12620058123774e+24
"13431",27083,7.40024994425816e+21
"13432",27085,2
"13436",27093,97
"13439",27097,1
"13440",27099,1
"13441",27101,-375539621273611
"13442",27102,1
"13444",27109,5
"13447",27116,880415
"13448",27117,204
"13449",27120,6
"13451",27124,8
"13452",27125,-1.46969114271494e+34
"13455",27138,2304167
"13456",27140,1
"13457",27141,1
"13458",27143,1
"13459",27145,1
"13460",27153,3.88418475184495e+27
"13462",27160,6.94254471117416e+45
"13464",27168,-4.99673107235161e+28
"13467",27172,34014
"13468",27173,1
"13470",27175,5
"13471",27178,2614941710600
"13473",27181,377
"13474",27182,10054224045849082
"13475",27183,1
"13478",27188,2.02755595904453e+35
"13481",27200,57958223
"13482",27202,1
"13484",27205,1
"13485",27206,2
"13486",27207,1
"13487",27209,5
"13491",27222,6
"13492",27223,126
"13493",27224,1
"13497",27228,5
"13498",27230,1
"13499",27231,50960044813434
"13500",27232,1
"13501",27233,1
"13502",27234,3
"13504",27241,1
"13505",27244,4
"13507",27247,785
"13508",27248,1038312
"13509",27249,1
"13510",27251,1078360012
"13511",27252,2
"13512",27253,3
"13513",27254,317
"13514",27255,1
"13515",27258,3
"13517",27260,14
"13518",27261,2
"13519",27264,2
"13521",27270,1
"13523",27275,1
"13525",27282,1
"13526",27283,347
"13527",27285,4
"13529",27287,8060863268
"13530",27288,1
"13533",27294,397
"13534",27296,59
"13535",27302,105
"13536",27303,288
"13537",27304,9.87846608818575e+22
"13538",27305,1
"13539",27307,7
"13540",27308,3713
"13541",27310,3
"13542",27314,1
"13543",27317,6.09554466541833e+37
"13544",27319,1
"13545",27320,1
"13546",27321,359150
"13547",27322,1
"13548",27323,15
"13549",27324,-1
"13550",27326,5
"13552",27329,-5.68262633880241e+24
"13555",27332,939923
"13556",27334,47
"13557",27337,39813120
"13558",27339,172
"13559",27341,184
"13560",27345,15
"13561",27348,1063
"13564",27354,103890637754821184
"13567",27360,1.70141183460469e+38
"13568",27361,120573803676569248
"13569",27362,1
"13570",27366,1
"13571",27368,11
"13574",27373,430
"13575",27374,17
"13577",27379,17
"13580",27392,4
"13582",27396,9
"13583",27397,1
"13585",27401,1176
"13586",27402,1
"13587",27403,9
"13588",27404,2938346753863239680
"13589",27405,1
"13591",27411,1
"13592",27412,170
"13593",27413,3
"13594",27415,70
"13595",27417,1
"13596",27418,27
"13598",27421,1
"13599",27423,114056
"13600",27425,1
"13603",27429,2
"13604",27431,755
"13605",27432,1
"13607",27434,2
"13608",27436,7
"13609",27437,1
"13610",27438,-16
"13611",27439,1
"13612",27443,6
"13613",27444,5
"13614",27445,1
"13615",27446,23
"13616",27447,458
"13617",27448,1
"13620",27457,33
"13622",27464,5
"13623",27465,1
"13624",27466,5.23374057698906e+24
"13625",27467,3
"13626",27477,83
"13628",27479,1
"13631",27485,-2
"13635",27490,1
"13636",27491,7.90852524059641e+28
"13641",27498,7.61107293518667e+20
"13642",27499,1030302010
"13644",27501,1
"13645",27503,1
"13646",27504,5
"13648",27510,1
"13649",27513,2
"13650",27514,3
"13651",27516,1
"13652",27517,1.50051754439689e+24
"13653",27518,3
"13654",27519,114585107629906
"13655",27522,1.22420121202862e+33
"13656",27524,13
"13657",27526,993
"13659",27529,2
"13661",27536,4.66375330098945e+27
"13662",27537,1.56189868877185e+23
"13664",27540,21609300
"13666",27544,6.66876642671625e+21
"13668",27549,1
"13669",27550,6
"13670",27551,172
"13671",27559,59883
"13673",27561,31
"13674",27563,192
"13677",27572,34
"13678",27573,233
"13680",27575,180
"13681",27576,62
"13682",27577,1
"13684",27581,1
"13687",27585,72
"13689",27590,54386966934139136
"13690",27593,1
"13691",27597,4
"13692",27598,10
"13696",27602,73
"13698",27604,43
"13700",27614,2951
"13701",27615,184889327148472256
"13703",27622,266
"13705",27624,1
"13706",27626,24
"13708",27632,49234061245
"13709",27633,5112
"13710",27634,7.25780649720952e+23
"13711",27636,-7767020072182
"13713",27645,5
"13714",27646,13
"13715",27648,-3.3460254468533e+19
"13717",27650,12
"13718",27652,1
"13719",27653,1
"13720",27655,5
"13721",27657,765
"13723",27660,234
"13724",27663,2.39366536867406e+27
"13726",27671,3
"13727",27673,1442
"13730",27676,402
"13731",27677,299
"13732",27679,6
"13733",27683,6.43060114058282e+21
"13735",27685,117661308062951424
"13736",27686,6
"13739",27692,1.06138556109727e+24
"13740",27694,1
"13742",27697,5
"13745",27706,1
"13746",27708,3389050043157
"13747",27710,-6.27012440365402e+23
"13748",27711,2.21000817555367e+20
"13749",27713,2
"13750",27714,3
"13751",27715,22
"13754",27718,1
"13755",27719,127394247888560928
"13756",27723,56
"13758",27725,-402293056756
"13760",27729,138409295
"13761",27731,488
"13762",27732,2019357062190788
"13763",27734,7
"13764",27735,-3.19677081234708e+22
"13766",27743,1
"13768",27753,1135515
"13770",27755,4
"13771",27756,3.33805882905137e+26
"13772",27757,31
"13775",27766,1
"13776",27767,1
"13777",27769,3.48509653021683e+32
"13778",27770,5
"13779",27774,-27779064300849270784
"13781",27778,17130257233155
"13782",27779,-7.22431560123444e+21
"13783",27783,9.73065927438091e+24
"13784",27784,13744803133596057600
"13785",27786,1
"13787",27790,327
"13789",27792,65120595738979320
"13792",27804,41616
"13793",27805,87288715780
"13794",27806,2278313963
"13795",27809,13
"13797",27813,1
"13798",27819,1
"13805",27834,19
"13806",27835,8486977661656
"13807",27836,9.51850280420019e+29
"13808",27837,4.01165341009484e+34
"13809",27840,1096
"13814",27847,67
"13815",27849,1
"13816",27850,15
"13817",27851,19
"13819",27855,64842414771
"13820",27856,597659
"13821",27857,98
"13824",27862,1.64074442468721e+38
"13825",27863,11
"13828",27868,34
"13830",27870,1
"13831",27876,1
"13833",27880,44
"13834",27882,1
"13835",27883,1
"13836",27884,1
"13839",27887,12
"13840",27888,1
"13841",27892,20
"13842",27893,5.40808072016508e+23
"13843",27894,7.82518795768198e+20
"13845",27901,628
"13847",27903,1
"13848",27904,52
"13849",27906,1431
"13850",27907,1
"13851",27909,559052117301910
"13852",27910,48625
"13853",27911,7
"13854",27914,2
"13855",27917,3
"13856",27920,1
"13858",27922,53
"13860",27925,3
"13862",27928,531441
"13863",27932,46470
"13864",27933,4230913273170
"13865",27934,1.28109726138399e+21
"13866",27935,135
"13867",27936,42279945
"13868",27937,5
"13870",27942,4
"13874",27957,1
"13875",27958,19
"13877",27962,-28847
"13878",27964,5
"13880",27966,5
"13881",27967,2
"13882",27968,1
"13884",27971,30630980
"13886",27975,1
"13887",27978,1
"13888",27979,1.14887772337936e+34
"13889",27982,614139796834186240
"13890",27983,199
"13891",27987,202
"13892",27988,379
"13893",27989,4
"13895",27992,789377
"13896",27993,120333336
"13897",27994,1.36798322034048e+20
"13898",27995,4
"13899",27996,3.98768398735475e+36
"13900",27997,13
"13901",27998,431
"13902",27999,523916
"13903",28000,2
"13904",28003,85234100593254793216
"13905",28004,6800016704527063
"13909",28011,89
"13910",28012,5
"13911",28013,1
"13912",28015,57938084203
"13913",28016,5.09861881690567e+21
"13915",28019,201
"13916",28020,5
"13918",28023,4479103687088166912
"13919",28025,5
"13920",28026,3
"13921",28027,11
"13922",28029,2
"13924",28032,-1.13915263000054e+33
"13925",28037,237
"13928",28041,3
"13929",28043,184884383708071616
"13930",28045,2
"13931",28049,868799885368516608
"13932",28050,1
"13933",28052,1
"13934",28054,4
"13936",28056,1
"13937",28057,1.73855951012986e+35
"13939",28063,2
"13940",28064,4
"13941",28065,2
"13943",28070,1
"13945",28075,2552
"13946",28077,5
"13947",28078,4
"13948",28080,237078101794811
"13949",28081,895
"13950",28082,5100636778319656960
"13951",28083,8
"13954",28091,-2
"13955",28093,1
"13956",28094,2
"13957",28097,1
"13958",28098,1
"13959",28099,7.67349392902911e+25
"13960",28100,2
"13961",28103,8022
"13962",28107,182534
"13965",28117,101
"13970",28128,1
"13971",28131,-1.21126536454588e+23
"13972",28133,77713
"13974",28137,-27011674498166784
"13975",28139,9
"13976",28141,15
"13979",28149,487
"13980",28154,1
"13981",28156,166
"13983",28161,288036206576
"13984",28164,207
"13985",28165,1152921504606846976
"13986",28170,1
"13987",28171,1
"13988",28172,6.996966996697e+31
"13989",28173,6
"13990",28176,-8.86881038182321e+25
"13991",28177,6
"13992",28178,1
"13993",28179,8
"13994",28183,1
"13995",28185,5.0681653601364e+26
"13996",28186,1
"13999",28190,1
"14000",28192,1
"14001",28193,3
"14003",28196,935492
"14005",28206,1
"14007",28214,3.97621394792448e+42
"14008",28215,181
"14009",28216,7
"14010",28217,46
"14011",28222,124
"14013",28225,9
"14015",28227,787
"14016",28232,1
"14018",28236,4
"14020",28239,525
"14022",28241,186
"14023",28244,64
"14024",28245,1
"14025",28246,2
"14027",28254,1
"14030",28260,1
"14031",28261,-1.17967105991628e+22
"14032",28263,1
"14033",28267,2
"14034",28268,16
"14035",28273,1
"14036",28274,1
"14037",28275,307
"14038",28277,8.59386138614059e+37
"14040",28280,1
"14041",28283,542726308772077760
"14042",28284,4
"14043",28285,182543543543543392
"14044",28289,1.05651809855118e+31
"14045",28292,1.30295257952692e+34
"14046",28295,2
"14047",28296,9961800
"14049",28299,149336996069079
"14052",28303,1
"14054",28305,40648568631551
"14055",28306,819267716503302272
"14056",28307,5
"14057",28308,5
"14058",28310,52522690629401088
"14059",28313,1
"14061",28315,8
"14063",28325,1
"14064",28326,1
"14066",28329,2
"14067",28331,130
"14068",28333,4
"14069",28334,100
"14070",28335,12923581707466702
"14073",28338,5592455
"14074",28339,1
"14075",28340,2434
"14076",28342,1.18413558884113e+47
"14077",28343,1901907
"14078",28344,2079
"14079",28345,1
"14081",28355,62
"14082",28358,4.01258783090147e+46
"14085",28361,6
"14086",28363,4
"14087",28364,1
"14088",28365,3.71825412518455e+30
"14089",28366,119
"14090",28371,999989999
"14092",28376,71
"14093",28377,2460
"14095",28379,12
"14096",28386,13597
"14097",28387,1
"14098",28388,31
"14100",28395,20843
"14101",28396,21969884754992944
"14102",28401,4.31343116945505e+23
"14103",28407,4
"14104",28420,62822322656
"14105",28422,1.94239253423557e+23
"14107",28426,3
"14108",28429,23307647743
"14109",28432,1
"14110",28433,18
"14111",28437,989
"14112",28442,1
"14113",28447,5945545848893849
"14115",28450,3.17333262152726e+36
"14116",28452,1
"14117",28453,2
"14120",28459,166348
"14121",28460,3834246166596072960
"14122",28462,11
"14123",28465,4
"14125",28467,372
"14127",28476,77581624161
"14128",28477,3.27191139875198e+25
"14129",28478,2.356158516241e+23
"14131",28482,7.90399911143177e+30
"14132",28484,8
"14133",28490,47939920863444344
"14134",28493,2.8474876915214e+23
"14135",28498,1
"14136",28499,1817511361545507840
"14138",28502,51
"14139",28503,61
"14141",28506,1
"14142",28507,5
"14143",28508,20724812297074438144
"14144",28510,398508546
"14145",28511,1
"14146",28512,1
"14147",28516,1
"14148",28517,2
"14149",28520,5616829478112275456
"14150",28521,7459603
"14153",28524,1
"14155",28526,1
"14157",28528,7
"14158",28529,168
"14159",28531,1
"14160",28532,29605240849694
"14162",28534,36556619512
"14163",28538,2
"14164",28539,1
"14167",28546,18
"14168",28548,1
"14170",28554,7
"14172",28557,4651
"14173",28558,6
"14175",28568,89
"14176",28569,4
"14177",28570,1
"14178",28573,1
"14180",28577,-10130362799790800
"14181",28578,419999352762354432
"14182",28579,1
"14183",28581,3
"14184",28583,57585960
"14186",28585,5
"14187",28587,449659
"14189",28590,1
"14193",28595,75
"14194",28598,2320129
"14196",28602,66908
"14198",28607,170
"14199",28608,6
"14201",28612,5
"14202",28614,793
"14203",28615,143
"14205",28619,1
"14207",28624,7
"14208",28626,1
"14211",28635,5
"14213",28639,1
"14214",28642,1.34759327039816e+22
"14215",28644,131
"14216",28645,3.40282366920938e+38
"14219",28648,83415272837037
"14220",28649,1
"14221",28651,1
"14223",28657,2.9850863609e+24
"14225",28665,7.44444444444444e+30
"14226",28668,3
"14229",28678,210634849662
"14231",28682,3
"14232",28683,2
"14233",28684,3.22047186218011e+24
"14234",28686,57250646
"14237",28690,1
"14239",28696,1
"14241",28698,1
"14244",28701,26
"14246",28704,6
"14248",28706,40403974437572640768
"14250",28710,9.33786524694698e+22
"14251",28715,1
"14252",28718,2
"14255",28723,4
"14256",28726,-10
"14257",28727,11
"14258",28732,1
"14259",28733,1.13111509163457e+25
"14260",28735,28
"14261",28736,1.34847450530775e+29
"14262",28738,991023990975991040
"14263",28740,1
"14264",28742,5.22804040917866e+23
"14265",28743,7
"14267",28745,1213
"14269",28752,15
"14271",28759,-2.77141087421936e+27
"14272",28768,6
"14273",28770,2762
"14276",28773,89
"14278",28775,-10604
"14279",28778,1
"14280",28780,4781
"14281",28781,1
"14282",28782,1
"14283",28784,218
"14284",28785,1
"14285",28786,1
"14286",28788,9
"14288",28792,5.31691198313966e+36
"14289",28796,4
"14291",28801,1
"14292",28803,3
"14293",28805,96
"14294",28808,-1013804611945
"14296",28811,9094704
"14297",28813,199
"14300",28818,1
"14301",28819,1
"14302",28821,11
"14303",28822,1
"14304",28824,1
"14305",28825,-1
"14306",28828,1
"14307",28829,1
"14310",28832,248
"14311",28834,26
"14314",28841,2
"14316",28844,1011
"14322",28851,60
"14324",28854,394721
"14325",28856,1645
"14326",28857,105
"14327",28859,1.55547969769863e+27
"14329",28864,14
"14331",28869,2.43333013882467e+24
"14332",28870,1
"14336",28875,1
"14337",28876,5
"14338",28877,19746421310282596352
"14339",28878,96
"14342",28885,25
"14343",28886,3.79220435366175e+28
"14344",28888,1
"14345",28889,409150493
"14347",28893,5
"14348",28894,1
"14349",28895,146
"14351",28898,2
"14352",28899,1
"14354",28903,706
"14355",28904,506779353
"14356",28908,517104511091996992
"14358",28912,1
"14359",28913,269
"14360",28914,1
"14361",28918,1
"14362",28919,1
"14363",28922,1.62526525004285e+32
"14364",28924,3088141812783
"14366",28930,301
"14368",28937,10
"14369",28939,6464886245
"14370",28941,9
"14373",28949,7
"14375",28952,982
"14378",28955,181
"14380",28960,17
"14381",28961,2
"14383",28965,14
"14384",28967,1
"14385",28968,233545
"14386",28972,1
"14387",28973,2
"14390",28984,514262753781
"14392",28986,1
"14393",28987,2.12211223115211e+25
"14394",28988,-6.31471143370108e+27
"14395",28989,992682586
"14397",28994,5110
"14398",28996,65
"14399",28997,1
"14400",28998,1
"14402",29001,3
"14403",29002,1
"14405",29005,81
"14407",29008,2.5199060941109e+22
"14410",29011,1
"14411",29012,3
"14412",29013,6
"14413",29014,7
"14416",29021,1.27882595184275e+30
"14417",29023,1.4308546350672e+24
"14418",29024,1
"14423",29040,2
"14424",29041,1
"14425",29042,1
"14427",29044,1
"14428",29048,1
"14429",29049,1
"14430",29050,2
"14431",29051,220260667439
"14435",29055,4
"14436",29058,41
"14437",29060,1
"14438",29063,1907656237663025152
"14439",29064,-36802
"14441",29066,2
"14442",29073,10
"14444",29076,12
"14445",29078,2
"14447",29082,56
"14448",29083,1
"14450",29089,9
"14451",29090,1
"14453",29093,1.46336000803551e+29
"14455",29095,-2071257684086954
"14456",29096,15
"14457",29097,4
"14458",29098,7834025420282521600
"14459",29099,1146
"14460",29100,1
"14462",29103,23
"14463",29105,1246
"14465",29109,-2007734493809
"14466",29110,686
"14467",29111,2.30539839429769e+36
"14468",29113,1
"14469",29118,12
"14470",29119,-7.51744279985974e+29
"14471",29126,1
"14472",29128,282
"14473",29129,19
"14474",29130,1
"14476",29133,1
"14478",29139,1
"14479",29140,1081
"14480",29141,125
"14481",29142,6
"14482",29144,2
"14483",29145,127
"14485",29151,-1.00596541693526e+37
"14486",29152,768724
"14487",29154,1
"14490",29163,-2.02331264641001e+23
"14491",29168,3
"14492",29171,720
"14493",29172,18918485530469632
"14494",29174,135325
"14496",29177,12039751947638669312
"14497",29179,1
"14498",29181,257
"14500",29183,1
"14501",29184,101
"14502",29188,2.6009329392722e+24
"14504",29196,8851
"14505",29198,64834
"14506",29205,7
"14507",29206,2
"14508",29208,2
"14510",29212,5
"14511",29214,1
"14512",29215,2.88299710275757e+30
"14513",29216,2
"14514",29217,5
"14516",29219,739418099102470
"14520",29229,100
"14521",29230,10080
"14522",29232,1.01111101111e+26
"14523",29233,1
"14524",29236,5491
"14526",29241,6.67891661958723e+33
"14527",29243,3
"14528",29244,10
"14529",29246,3.58057493255095e+28
"14530",29252,2.11223311321113e+25
"14531",29253,5070613
"14533",29257,25
"14537",29274,1
"14538",29275,1
"14539",29276,24
"14540",29277,16
"14541",29278,7299801524268
"14542",29283,1
"14543",29288,1
"14544",29290,30
"14545",29291,1
"14546",29292,360
"14547",29293,264
"14548",29298,33
"14549",29300,2
"14550",29302,1
"14551",29303,1
"14554",29307,1
"14555",29308,2
"14557",29311,1
"14558",29312,43
"14559",29313,67
"14560",29315,477
"14562",29319,1
"14564",29321,4139222753779834880
"14566",29324,98834805799836192
"14567",29326,9440
"14568",29327,1
"14569",29328,2
"14571",29330,598999
"14574",29334,209
"14575",29337,8929
"14578",29344,8
"14579",29345,2
"14580",29346,794880
"14583",29349,31112587102967148544
"14584",29351,1568
"14585",29352,1
"14586",29354,14
"14587",29355,1
"14588",29356,9.98408773360448e+28
"14589",29359,2.13835073810981e+27
"14590",29360,29446
"14592",29364,1377091898929986
"14594",29366,6
"14597",29375,1
"14598",29376,1
"14599",29380,378
"14600",29381,5.386151140949e+19
"14601",29384,1
"14602",29389,1
"14603",29390,1203611063489
"14604",29392,10124
"14606",29394,1
"14608",29400,18480
"14609",29401,1
"14610",29404,12600
"14611",29406,1
"14612",29407,1
"14613",29409,50
"14614",29412,91
"14616",29416,1
"14618",29421,5
"14621",29429,1
"14622",29431,81626293371707899904
"14623",29432,3299
"14625",29434,1732682075735202816
"14627",29437,4
"14630",29451,1
"14631",29453,1
"14633",29456,70
"14634",29458,3
"14635",29459,35
"14636",29464,1
"14637",29466,6
"14638",29468,10243
"14642",29475,-44382
"14643",29476,1.18789461093774e+23
"14644",29478,13
"14646",29482,7.17790523757995e+33
"14647",29483,17
"14648",29485,21
"14649",29486,1
"14651",29491,1.65973563596003e+27
"14652",29494,1
"14653",29495,58
"14655",29497,-7.25116506894175e+22
"14656",29502,4
"14657",29503,1
"14658",29504,3
"14659",29505,1
"14662",29509,1051874
"14663",29512,20
"14664",29513,19
"14665",29518,12345678
"14666",29519,7
"14667",29525,1
"14668",29527,52664061217400064
"14669",29528,2.18470761021769e+47
"14670",29530,388466
"14671",29531,36
"14672",29533,1
"14673",29535,924
"14674",29538,137885
"14675",29540,3
"14679",29550,14
"14680",29551,8
"14681",29558,1
"14683",29571,508633022177280000
"14685",29573,24
"14686",29574,1
"14687",29575,11
"14688",29579,1
"14691",29588,1
"14692",29589,7.77412181415525e+26
"14694",29593,4939696997263
"14696",29595,596284862410880
"14697",29596,656821767345605
"14698",29598,4.30543694499394e+26
"14700",29602,85
"14701",29604,6
"14702",29605,1
"14703",29608,1
"14705",29618,1
"14706",29621,2
"14707",29622,1
"14710",29626,3.584229390681e+28
"14711",29627,3
"14712",29629,1.26095668058466e+32
"14715",29632,-8.88212913236639e+21
"14717",29639,5
"14719",29644,3
"14720",29646,2
"14721",29648,29
"14723",29650,1
"14725",29655,2
"14726",29656,2860283484326401024
"14727",29657,-8
"14728",29662,93089512960716226560
"14729",29664,1.1e+42
"14730",29671,1004
"14731",29672,2
"14732",29673,5
"14733",29674,84
"14734",29677,8.74104149965468e+21
"14737",29685,96
"14738",29686,9.65743091851798e+22
"14739",29687,1023456987
"14742",29697,60
"14744",29700,1
"14746",29703,3.47180461211668e+52
"14747",29704,127
"14748",29706,2
"14749",29707,1
"14750",29711,1
"14751",29714,1
"14752",29717,1.85366619385245e+26
"14753",29718,5.78128713200363e+24
"14754",29722,4
"14755",29723,1
"14756",29725,1
"14758",29731,550505000880808000
"14759",29732,61842
"14761",29739,5
"14762",29741,46
"14765",29750,1
"14769",29756,2
"14770",29757,1.16202142977997e+31
"14771",29758,2
"14772",29759,1
"14773",29761,4.54561093524715e+22
"14775",29763,1
"14776",29765,2
"14777",29766,2.09268941446944e+23
"14778",29769,1
"14779",29770,3
"14780",29771,19
"14781",29775,1324
"14782",29777,1
"14784",29782,274
"14785",29783,5
"14787",29786,8.40665070519516e+22
"14788",29788,11
"14790",29797,88202
"14791",29800,1
"14793",29802,2335722480
"14794",29803,16
"14797",29809,-1
"14798",29810,3.27796988816277e+31
"14799",29811,5.35331352762078e+23
"14800",29814,4.22222222222222e+31
"14801",29815,672
"14803",29820,4.62465255409e+47
"14804",29821,805151706622164
"14806",29825,3
"14810",29832,1
"14811",29834,-6511138885497980
"14812",29835,1
"14813",29839,4.98034355422468e+29
"14814",29840,5
"14815",29841,14565032617188
"14817",29844,2465574877
"14819",29847,9974
"14820",29851,1
"14821",29855,2
"14823",29862,151
"14825",29865,1
"14827",29869,1
"14829",29873,4
"14830",29874,364
"14831",29876,19775
"14832",29877,405342674381618
"14833",29879,3
"14835",29881,2
"14836",29883,3.68448539594713e+20
"14838",29886,8058346
"14841",29897,2.50501025050103e+30
"14843",29899,1
"14844",29900,1
"14846",29905,1
"14850",29913,17
"14853",29918,1
"14854",29919,2.278111739072e+20
"14855",29921,2
"14857",29923,103832
"14858",29924,3
"14859",29927,1
"14860",29928,8.60943797841333e+20
"14861",29930,8
"14862",29932,4587520
"14864",29942,7
"14865",29944,1
"14866",29945,3
"14868",29950,1.04858799475941e+25
"14869",29954,12
"14870",29957,1
"14871",29960,1
"14872",29961,5
"14873",29963,14
"14874",29966,1
"14878",29978,1.32713962385129e+21
"14879",29980,27
"14880",29983,230887
"14881",29986,2
"14882",29989,3
"14883",29990,2
"14884",29993,1.41542290327671e+25
"14885",29994,1
"14887",29996,3711212724
"14890",29999,13
"14891",30000,1
"14892",30003,5004246520929
"14893",30004,2
"14894",30005,2
"14895",30006,42
"14896",30009,7
"14897",30011,2017
"14899",30021,8
"14900",30022,3
"14901",30023,1
"14903",30025,1
"14904",30027,2
"14906",30034,1
"14907",30038,5347917814354538496
"14909",30044,58
"14910",30045,271986064
"14911",30046,86435336879603712000
"14913",30049,43013
"14915",30051,4
"14916",30052,129173028962764
"14917",30053,1.51719170850944e+21
"14918",30054,1
"14919",30056,2
"14920",30057,1
"14922",30062,16
"14923",30063,2.29822580525283e+37
"14924",30065,-1
"14927",30071,1
"14928",30073,1
"14929",30074,2
"14930",30076,13
"14934",30091,121
"14935",30094,6
"14938",30098,295
"14939",30099,3
"14940",30100,1
"14942",30103,1.16003338474468e+34
"14943",30105,1
"14944",30106,286
"14945",30107,23
"14946",30108,900
"14947",30112,5
"14948",30118,1
"14949",30119,153
"14950",30123,12
"14951",30124,214
"14954",30128,1
"14956",30133,10
"14957",30134,1
"14958",30135,2
"14960",30145,261
"14962",30147,1
"14963",30150,6
"14965",30154,1.22919178369443e+24
"14966",30160,27257
"14967",30163,1
"14968",30165,1.77763587962097e+25
"14969",30166,1.52871335462581e+22
"14972",30170,2
"14973",30172,4
"14974",30173,562
"14975",30176,-5.43728789454254e+23
"14976",30177,1.17520292361855e+27
"14977",30178,-166790621311146
"14978",30179,6
"14979",30180,1
"14981",30183,1
"14982",30186,15993267
"14984",30188,3.04473777397661e+23
"14986",30196,3
"14988",30200,4
"14989",30201,6.04859221108307e+20
"14990",30202,-9193530545543
"14991",30203,6.15922240014705e+42
"14992",30208,2
"14993",30210,6869
"14994",30211,6
"14995",30215,1
"14996",30218,1
"14997",30219,3
"14998",30222,29145013835098644
"14999",30223,4
"15000",30226,49010
"15001",30227,3
"15002",30229,7
"15003",30230,1
"15004",30231,2
"15005",30232,234360
"15007",30237,4.5374362588664e+21
"15008",30238,1
"15009",30240,155921
"15010",30242,4.12645105639632e+26
"15011",30243,1
"15012",30245,2
"15014",30248,1258755424470
"15015",30250,1
"15016",30252,268
"15017",30253,1
"15018",30254,9
"15019",30256,4
"15020",30258,6400
"15022",30264,1
"15023",30270,6.24732019535141e+30
"15024",30273,6
"15025",30274,4
"15027",30277,137
"15029",30281,1
"15030",30283,1
"15031",30287,4.78251062443078e+26
"15032",30288,10457087525
"15033",30289,3
"15034",30290,2
"15035",30291,1
"15036",30292,249
"15037",30293,48
"15039",30298,2
"15041",30302,1
"15042",30303,1.28293375281299e+20
"15044",30306,744
"15045",30307,1
"15046",30308,1
"15047",30309,87209877288093
"15048",30315,1
"15049",30316,1
"15050",30318,104
"15051",30320,31
"15053",30322,3
"15054",30323,-440937754545645056
"15057",30330,1
"15058",30331,2357
"15059",30332,1
"15060",30334,612
"15061",30335,1
"15064",30345,1
"15065",30346,5
"15068",30351,926
"15070",30356,5
"15071",30358,29
"15073",30360,1
"15075",30362,1
"15076",30364,277
"15077",30367,3
"15078",30368,4
"15079",30369,1
"15080",30370,3
"15081",30372,46189
"15082",30373,4
"15084",30375,2
"15085",30376,1.26221160328036e+33
"15086",30382,29365738
"15089",30385,265
"15090",30393,-4
"15091",30394,2199023255921
"15092",30397,755370928391264
"15093",30398,1
"15094",30399,190804729
"15095",30401,1
"15096",30403,1
"15097",30404,1
"15100",30413,571764366
"15101",30414,43
"15103",30431,4.55396806065766e+22
"15105",30434,1
"15107",30438,1
"15108",30441,6
"15109",30442,396
"15110",30444,1
"15111",30445,3
"15112",30446,1.63513912517566e+22
"15115",30453,2
"15117",30456,4434
"15118",30458,4
"15120",30460,3
"15121",30461,1
"15122",30464,491214835981
"15123",30467,1476193
"15125",30471,1
"15127",30474,151096
"15131",30486,4
"15134",30492,3
"15135",30494,1321
"15136",30497,12105
"15137",30498,65699220
"15140",30504,541
"15141",30505,2
"15142",30506,1
"15143",30507,1.44272056035783e+31
"15144",30510,1
"15146",30517,5
"15147",30521,1
"15148",30522,1365682617
"15149",30523,312
"15151",30530,1.76057865930045e+39
"15152",30532,112
"15154",30535,1.62361059640965e+22
"15156",30538,5
"15157",30540,5
"15158",30541,50
"15160",30546,99
"15161",30548,3
"15162",30551,1224
"15164",30556,1
"15166",30560,45
"15169",30564,12
"15170",30565,9
"15171",30566,9.63785895755947e+70
"15172",30569,3
"15174",30573,1.40829921802693e+43
"15175",30576,35
"15178",30579,1
"15182",30585,15
"15185",30599,1
"15186",30600,4
"15187",30602,6278730
"15189",30606,91
"15190",30613,3019523592165814
"15191",30614,114437187258
"15192",30617,1
"15194",30621,583
"15195",30624,3
"15198",30629,744982
"15199",30630,14732643895526658048
"15200",30631,32
"15201",30636,5
"15202",30641,3954451796
"15207",30648,171815
"15208",30649,329
"15209",30651,6.9491326490121e+28
"15212",30657,2
"15214",30660,2304
"15216",30664,-239470379338592352
"15217",30667,569219
"15218",30668,1
"15219",30671,8
"15220",30673,47204
"15221",30677,3
"15222",30678,96608
"15223",30679,1
"15227",30687,-2.86893983000071e+20
"15228",30690,55744775754747576320
"15229",30691,1
"15230",30694,3199
"15232",30699,1
"15233",30702,7
"15234",30709,3
"15235",30710,3.18993826020359e+27
"15236",30711,197
"15237",30713,1
"15238",30714,1
"15239",30717,1
"15241",30719,1
"15242",30722,1.17828327920656e+37
"15243",30723,27
"15246",30726,72
"15248",30731,24739512092254536
"15249",30732,1
"15250",30733,1
"15251",30734,1
"15252",30735,65536
"15256",30740,11
"15257",30741,89
"15258",30742,634
"15259",30743,146
"15260",30744,2
"15261",30745,6
"15262",30746,139
