"","Id","Last"
"23356",46907,12
"23359",46916,1.19565409131619e+21
"23362",46921,20
"23370",46936,238
"23377",46948,1169793
"23389",46969,91
"23407",47012,92236816
"23425",47044,616
"23428",47050,1666
"23433",47062,10
"23469",47119,414646
"23477",47133,-1
"23491",47158,494209
"23502",47179,190669317026
"23520",47209,585786560
"23527",47227,7747
"23528",47229,416
"23539",47250,3
"23555",47282,1
"23561",47290,1416
"23565",47295,22
"23569",47302,-383502725
"23604",47381,2
"23612",47393,269042081326366
"23630",47423,8
"23635",47435,935
"23636",47437,63578483073
"23641",47455,1250273
"23663",47495,551396758362865920
"23672",47517,2
"23679",47529,235906039
"23714",47604,349
"23726",47632,1
"23727",47638,789
"23737",47654,683
"23742",47667,25
"23747",47675,8
"23758",47699,4
"23769",47716,1072519744806184960
"23771",47720,70
"23779",47734,3557
"23788",47749,48617201294144
"23792",47758,40
"23794",47763,-100
"23808",47785,38005383
"23812",47791,330499
"23814",47793,4.26821730642243e+21
"23822",47811,7.37828346427572e+20
"23865",47896,-30
"23869",47906,7.56036214684208e+22
"23875",47924,104
"23900",47980,300
"23915",48011,14
"23924",48024,1565595
"23954",48091,935
"23958",48097,1018786
"23962",48103,73804512832419600
"23971",48122,2085030095791
"23979",48133,88
"23999",48178,2
"24017",48215,84
"24018",48217,5609
"24028",48233,157516437304409344
"24035",48245,253989877628319008
"24038",48254,2
"24052",48283,4
"24059",48294,1099447627776
"24062",48301,26
"24064",48303,232330887168
"24081",48354,3562275344
"24089",48367,2609924
"24109",48414,52361450147627808
"24121",48446,6357278456431
"24124",48457,28256096
"24132",48484,18895640474711
"24142",48509,1106
"24150",48525,1630172605
"24154",48538,6380893
"24167",48569,82
"24173",48578,24
"24200",48637,4
"24203",48648,326157154883924032
"24221",48674,3111
"24228",48690,1536953616
"24248",48731,852
"24252",48739,1
"24277",48775,3
"24290",48802,3541570646368427008
"24296",48813,-2
"24297",48817,2
"24311",48850,6.14157590054262e+22
"24317",48859,90
"24326",48873,62
"24353",48922,7077890
"24358",48929,3722320
"24363",48939,2151677950
"24376",48975,10461
"24389",49008,67
"24392",49012,53609262
"24406",49044,83
"24411",49051,772
"24412",49052,275
"24415",49058,2863311498
"24420",49076,6673335
"24430",49099,4037327172325542
"24473",49182,1176896
"24483",49208,2321386
"24489",49218,15386239549
"24498",49232,3872575368989
"24499",49235,2360
"24506",49244,177
"24568",49368,108
"24595",49421,135
"24629",49489,702
"24631",49494,1343497
"24650",49527,150098449994264768
"24655",49537,11
"24662",49549,9785336
"24680",49586,4
"24684",49599,2961
"24696",49624,33
"24706",49651,539
"24712",49660,3148
"24723",49682,846416194536
"24728",49690,6
"24734",49697,6611856250609
"24742",49709,801
"24747",49715,32
"24777",49784,118763517
"24778",49785,126490635
"24779",49788,27319630092504
"24792",49807,416
"24807",49838,3140
"24812",49846,137736245
"24823",49878,2
"24843",49914,37523285458920272
"24844",49915,1264
"24850",49931,6358402050
"24861",49950,1.33843242101238e+22
"24868",49973,1958
"24870",49982,1594323
"24891",50020,7006302246093750272
"24894",50024,3437550076
"24906",50042,870
"24910",50047,1809
"24927",50085,1855425871872
"24938",50125,591186
"24954",50154,128
"24957",50160,6058681
"24963",50174,2.62127985893788e+23
"24979",50198,57589
"25004",50247,11119834626984462336
"25015",50264,1688
"25016",50265,16734680
"25026",50280,2019963136
"25049",50335,2664953446335
"25058",50349,5e+18
"25070",50375,21
"25096",50428,597029524795704064
"25116",50468,2e+09
"25135",50504,56
"25139",50512,6442451410
"25163",50555,575
"25168",50560,3436
"25176",50574,2664953446335
"25180",50579,2456
"25221",50655,644660351425
"25253",50742,4446666
"25265",50767,168856130254816
"25270",50773,7
"25277",50784,4132
"25291",50806,2165825
"25307",50843,-2135
"25310",50851,75
"25316",50861,115
"25329",50886,23359602708228928
"25336",50899,5902676
"25390",51024,3794
"25397",51045,5535
"25410",51064,1969
"25417",51079,2
"25436",51114,13112
"25451",51149,331266576
"25455",51154,300369
"25482",51218,765247095
"25484",51224,1500730351849
"25487",51232,1.42731723758708e+23
"25494",51245,2001
"25495",51249,5026261374360270
"25516",51281,7.56036214684208e+22
"25533",51321,31
"25554",51349,311438028
"25557",51353,168109033806481024
"25560",51357,88
"25571",51382,2789
"25573",51395,1745856
"25598",51446,5784362027257
"25611",51469,60413039
"25630",51501,8
"25649",51538,349374081829
"25661",51562,19
"25669",51579,625
"25674",51585,494889092
"25683",51604,189
"25686",51607,6.54675551054695e+22
"25733",51678,159805465061769280
"25735",51680,2258530576
"25736",51681,99
"25739",51685,424726508836448
"25740",51687,365
"25753",51720,207
"25760",51732,17
"25765",51743,2
"25772",51762,7
"25788",51791,41426511213626
"25792",51796,529490287924
"25799",51812,5850
"25809",51830,5
"25841",51894,45622667
"25861",51935,11
"25903",52022,258149254
"25916",52048,2.9965e+10
"25917",52049,7.56036214684208e+22
"25922",52059,246314
"25942",52103,337995
"25945",52107,26624
"25970",52151,67525682
"25977",52164,5
"25995",52217,115063617043
"26008",52241,83
"26020",52265,9.25563052021109e+21
"26054",52341,135
"26074",52377,78
"26078",52382,1
"26081",52389,797689490
"26086",52398,1873
"26087",52400,788673
"26089",52405,2
"26100",52429,56
"26103",52436,62797119488
"26132",52485,70368614088704
"26134",52489,35
"26141",52498,1188
"26151",52514,2893
"26153",52516,9.06439457944944e+22
"26176",52557,8
"26191",52582,-4
"26196",52594,2.7822807178893e+20
"26205",52617,11540158697340
"26212",52627,140737223983104
"26225",52654,132
"26231",52664,329856907907420928
"26235",52673,797690943
"26236",52674,1379385
"26239",52681,1510115764260
"26253",52704,4
"26262",52727,2934
"26289",52772,4399374
"26299",52788,67
"26308",52803,158670
"26310",52806,22267545625
"26315",52813,5.54700925020685e+21
"26320",52820,1
"26343",52854,71
"26348",52862,36645
"26362",52893,193
"26370",52914,237470747742538208
"26405",53005,801618
"26408",53010,117249
"26415",53022,1148862
"26425",53040,235991130439680
"26466",53117,43397
"26475",53130,6
"26482",53142,199916
"26487",53154,108000
"26513",53212,5
"26517",53220,85077652679812
"26531",53243,2
"26533",53245,3333333333
"26534",53246,12
"26562",53306,99362
"26581",53349,145
"26593",53371,679891637638612352
"26609",53400,84
"26615",53408,35400390625
"26618",53415,8.48648839949367e+21
"26637",53448,13376
"26665",53498,42
"26677",53522,704402987
"26695",53560,5e+07
"26719",53609,2401
"26726",53622,1507329115153317
"26727",53625,77
"26753",53679,1702
"26770",53720,78
"26774",53725,52
"26793",53757,134021
"26797",53765,14300354743363
"26817",53810,3
"26833",53840,202759283897
"26844",53866,5
"26854",53884,158
"26862",53899,1.48272039e+22
"26863",53900,1678
"26869",53911,2832489
"26871",53914,206980215882
"26878",53925,1376600280
"26893",53959,2293236000
"26897",53968,98698893741336
"26916",53997,3516214227764
"26918",54000,57494
"26920",54004,7442735684274
"26924",54011,4503880043
"26928",54017,424488
"26935",54035,25055130
"26937",54040,68
"26942",54048,232524
"26951",54076,119
"26956",54089,960
"26991",54158,145
"26994",54163,673762744
"27011",54197,154170784
"27012",54198,2048
"27022",54217,6
"27025",54223,300244453
"27027",54225,1920086978920128
"27044",54255,159
"27062",54295,10861073
"27090",54343,-1
"27093",54346,2411209
"27125",54415,110
"27129",54423,5483596600
"27130",54425,313691
"27132",54430,2
"27142",54454,1227495571456
"27146",54461,293
"27153",54473,718759508189188
"27155",54476,11798909226368
"27162",54495,11358856
"27163",54496,4614389013
"27169",54507,716602502197270656
"27187",54545,57122
"27204",54590,57254031256
"27210",54606,1
"27220",54623,29002842683433
"27223",54626,3435226017
"27226",54637,-1
"27249",54688,18
"27250",54691,65
"27251",54694,121
"27319",54818,811112
"27323",54823,178689902368
"27337",54852,30
"27341",54858,122
"27342",54863,68000360
"27362",54900,302392805359
"27365",54905,1
"27374",54929,64
"27393",54967,45959392743048
"27394",54968,850
"27396",54971,29744
"27400",54976,23
"27429",55020,559
"27431",55023,2326
"27437",55037,787394746252656
"27462",55074,203548204
"27467",55086,66
"27505",55167,1397057
"27518",55187,69090
"27523",55196,3
"27527",55202,31327
"27540",55226,1
"27549",55244,1270755313
"27564",55271,475416129363276096
"27576",55292,416
"27585",55307,12089975328525516800
"27586",55308,93
"27636",55411,79431633434755
"27657",55448,607
"27663",55460,5935131204076949504
"27689",55499,12
"27690",55501,10110110110110109696
"27706",55536,88
"27711",55549,513
"27720",55563,19
"27726",55575,43
"27732",55585,5201
"27741",55597,3329
"27750",55613,9.68575477600098e+20
"27758",55633,3727
"27764",55643,778756709322725632
"27778",55665,2790
"27822",55759,167
"27827",55776,130
"27840",55802,12
"27867",55864,1816
"27896",55917,7
"27900",55923,325
"27936",56005,3356
"27937",56008,3229
"27945",56022,237391983175872
"27954",56041,20196062308
"27968",56067,192628218676984448
"27972",56078,157473538310505312
"27974",56082,1
"27980",56092,143
"27982",56094,256495170125824000
"27994",56130,1113
"28007",56159,-1
"28026",56188,1
"28027",56190,1061208
"28034",56218,2.7822807178893e+20
"28035",56219,518
"28055",56258,7.5088838373903e+23
"28067",56280,7006302246093750272
"28073",56292,5350079020329
"28081",56309,437
"28085",56317,56151566438400
"28114",56373,4144
"28124",56388,9
"28149",56439,217145575509718592
"28165",56461,437169
"28179",56488,2550
"28180",56489,18446744053568503808
"28185",56500,1400438814
"28195",56524,-2
"28200",56532,38
"28204",56538,260
"28213",56560,3
"28215",56567,3252
"28220",56579,230
"28259",56668,4069
"28264",56676,3
"28265",56679,83134
"28274",56704,127
"28283",56725,54
"28303",56770,107
"28305",56775,60953
"28307",56778,171
"28309",56782,8782
"28311",56784,6643835991
"28316",56790,7059331547136
"28330",56815,334326091137124352
"28332",56821,4.69374016882388e+23
"28345",56857,9992878
"28373",56905,29803232828187
"28387",56926,54373
"28390",56930,8733345234900
"28392",56933,1505174
"28396",56940,225851430414
"28408",56966,161856307428494112
"28412",56976,15
"28438",57023,2
"28440",57027,1.49023624405298e+23
"28476",57099,8717543538
"28487",57118,15493449
"28490",57121,460428
"28493",57126,109924319232
"28496",57129,1224979098644774912
"28524",57179,139256
"28542",57213,89693152856
"28567",57274,2336976
"28583",57304,12
"28594",57324,131
"28598",57335,1368
"28609",57359,3138
"28612",57364,272
"28613",57366,124
"28628",57399,7575170720
"28649",57440,1
"28652",57446,170
"28664",57478,2807
"28666",57480,84
"28687",57530,8
"28699",57554,3504
"28708",57569,6218502938
"28712",57585,8
"28718",57596,8107
"28721",57599,103486422895200256
"28725",57604,7
"28749",57644,78
"28751",57646,153956131
"28753",57652,469293598878
"28757",57663,7355329501307418
"28790",57719,12
"28795",57730,2750
"28822",57775,2.62127985893788e+23
"28827",57784,116
"28847",57825,75
"28853",57837,181
"28863",57852,6930
"28866",57858,303
"28870",57862,876844417024
"28874",57870,303075375
"28893",57915,6313604894
"28901",57929,1
"28905",57934,1
"28911",57944,40496287
"28922",57970,111111
"28956",58037,37
"28964",58055,775890178961
"28976",58077,10995485596894
"28977",58080,4
"28981",58088,5234
"28983",58094,1285269
"28987",58102,3
"28991",58110,131200
"29022",58165,168
"29051",58229,2076974935223321344
"29074",58272,32563657260
"29081",58293,330
"29083",58296,49
"29085",58302,58752492049
"29094",58326,1165
"29115",58365,3
"29136",58405,281
"29152",58433,54608393
"29153",58435,2
"29165",58456,62880
"29175",58476,6458134171671
"29177",58485,3027
"29184",58495,61
"29189",58500,7177806988136070
"29205",58526,9
"29216",58550,405447028499293696
"29225",58572,2
"29243",58612,11
"29248",58619,6439
"29268",58657,1398441654
"29270",58662,4
"29273",58672,2
"29280",58683,106006948125
"29287",58698,26388279066624
"29288",58699,252
"29297",58728,98800
"29301",58734,445746649817677824
"29320",58771,4272744
"29354",58835,104
"29360",58847,3130
"29373",58867,131
"29378",58882,4432455434478
"29382",58886,10
"29385",58892,6516012
"29390",58901,5
"29398",58917,32000
"29418",58956,2300257521
"29423",58973,1017252600
"29441",59007,60417085
"29452",59022,593883443671
"29455",59028,10
"29478",59079,9
"29483",59085,2594754502777
"29496",59108,388
"29497",59112,43486544277
"29561",59230,366
"29568",59248,77301700
"29573",59257,9483844861978
"29574",59258,13468193224392256
"29579",59263,224
"29585",59270,840788
"29601",59315,16
"29602",59318,1
"29609",59333,74609825192109
"29642",59398,315945
"29676",59461,6.17552771806492e+22
"29686",59476,17800200
"29687",59479,288
"29708",59514,6
"29709",59515,52
"29729",59563,4536
"29737",59579,12768
"29739",59584,16195595401451
"29757",59627,108121860070
"29763",59636,2862617
"29776",59658,11132
"29803",59739,59827870
"29809",59752,5540466
"29814",59761,70
"29837",59805,2819
"29846",59826,1632960
"29847",59827,5
"29852",59838,7006302246093750272
"29864",59851,1
"29866",59853,7.56036214684208e+22
"29882",59881,95367431632625
"29948",60016,903
"29974",60054,52
"29977",60058,562
"30001",60110,14219749
"30003",60114,566
"30009",60124,15
"30022",60140,16850255872
"30029",60150,1
"30040",60168,1
"30043",60171,252596170
"30066",60214,3508474
"30072",60225,4
"30075",60230,205236901143
"30096",60270,1
"30097",60273,1144
"30098",60282,1180872205318713600
"30100",60286,278256
"30130",60352,6132
"30135",60364,436438884447724
"30141",60378,825392
"30150",60393,1543
"30163",60423,45462238622967431168
"30170",60436,1
"30178",60452,4591
"30184",60476,134247090
"30194",60493,337
"30219",60546,300
"30226",60558,5525
"30247",60604,753145430616
"30258",60626,100934312212404
"30270",60650,1
"30278",60664,3072
"30295",60693,155514083261753280
"30313",60735,6
"30341",60789,1227133502
"30343",60793,702
"30357",60817,263
"30359",60823,1811
"30365",60834,2336773513001494
"30369",60839,1.42731723758708e+23
"30388",60878,622198
"30395",60889,5
"30410",60911,1963918036281
"30435",60974,1011775117738793
"30438",60980,2
"30446",60993,1288199132
"30447",60994,8
"30456",61007,42
"30461",61017,19
"30478",61047,22
"30487",61062,3918
"30494",61078,3203053117
"30508",61120,71437189176090
"30511",61127,6.17552771806492e+22
"30518",61138,64
"30519",61139,260
"30528",61153,33116028
"30532",61157,13
"30543",61172,7
"30544",61176,20980872
"30565",61210,253747200
"30572",61224,7635497415
"30577",61232,343
"30578",61238,1590121
"30585",61252,1.62973637221675e+32
"30586",61256,608437063177880192
"30599",61277,38600161433802579968
"30611",61295,225851630135
"30621",61325,1.37212739101169e+29
"30632",61353,3388476
"30670",61424,3.61413893645654e+20
"30672",61433,58450324179953
"30686",61462,19
"30689",61465,9.68575477600098e+20
"30704",61493,25863201
"30705",61494,1
"30709",61500,6241
"30730",61555,1
"30732",61558,365835
"30741",61575,12350
"30764",61619,277350
"30816",61735,214
"30828",61765,1103
"30850",61805,1503846
"30853",61809,1012268592
"30854",61810,131
"30863",61834,1
"30878",61878,3527064133
"30879",61880,47124
"30893",61906,4.69374016882388e+23
"30902",61925,51
"30909",61936,72
"30920",61959,2050932962736
"30937",62006,672
"30949",62028,67165
"30957",62047,47
"30974",62085,1
"30980",62097,159390262880
"31002",62147,218
"31022",62189,129
"31042",62222,101436937848962
"31071",62274,3392
"31073",62277,84654142731803
"31077",62289,551396758362865920
"31080",62294,30542369
"31081",62297,13243
"31107",62346,4
"31113",62361,70368733235570
"31118",62369,38
"31128",62388,1
"31131",62400,3901857
"31140",62413,3149642683
"31142",62415,1059840
"31145",62420,42
"31148",62428,609
"31160",62453,15451904
"31172",62478,96
"31192",62528,55677180731079
"31217",62575,3
"31238",62611,4.69374016882388e+23
"31239",62612,22
"31247",62630,6100
"31264",62658,22
"31265",62659,291948566493573184
"31273",62676,155
"31279",62688,39
"31297",62723,417793281
"31314",62748,77424
"31317",62753,77408388584724
"31343",62801,1539
"31352",62814,-3
"31355",62820,1884
"31356",62822,504851
"31359",62828,-32656688
"31383",62875,520021938034950
"31396",62905,623201296
"31406",62922,1
"31413",62931,9474
"31418",62939,-992
"31423",62951,22442862753875
"31424",62953,162422
"31429",62968,1282386938486824960
"31438",62982,9
"31446",62997,2150192
"31483",63054,15
"31494",63073,1
"31495",63074,209952
"31505",63089,14
"31512",63102,372
"31520",63116,8
"31526",63126,102334157
"31536",63149,459
"31554",63174,9069355
"31564",63188,7077890
"31565",63190,1908874352
"31583",63229,3
"31611",63293,3
"31615",63302,2.62127985893788e+23
"31630",63336,10048559
"31643",63361,176
"31686",63444,7
"31707",63481,536
"31720",63508,126398744025
"31722",63510,1.49023624405298e+23
"31731",63525,776931706398
"31744",63554,72
"31748",63558,261102474
"31750",63565,144629713838903552
"31783",63631,328
"31785",63637,3
"31804",63676,3578
"31808",63685,15704641
"31814",63703,51523614927176687616
"31819",63711,150670
"31824",63724,73
"31825",63726,1
"31827",63732,1207269207144
"31832",63741,314916398263094912
"31850",63786,5940688
"31894",63857,89
"31899",63869,308
"31912",63901,2711672
"31914",63903,7006302246093750272
"31918",63913,3375640
"31929",63940,1631700
"31941",63967,3963
"31954",64001,598520
"31958",64007,4026
"31986",64061,74
"32000",64083,195944670698910
"32028",64147,2904003
"32030",64150,37259596
"32052",64205,472
"32058",64225,51167077
"32063",64236,82
"32064",64239,328106053
"32072",64263,5712
"32074",64265,73209847696773
"32085",64278,1.09112591842449e+22
"32102",64320,41
"32129",64366,340304612398804608
"32150",64417,2592864698767
"32167",64445,847288609443
"32175",64467,47
"32187",64500,2
"32189",64505,3858580
"32193",64511,57156
"32201",64533,42526
"32203",64536,12620255
"32215",64562,344732
"32224",64577,294332423078
"32235",64594,3317788
"32236",64595,28
"32241",64601,2147285184
"32251",64613,1329768822602055
"32256",64620,670860383232854400
"32266",64643,213112122879636864
"32290",64682,3151
"32301",64697,55
"32303",64700,-342993403904
"32311",64717,119
"32323",64739,208241673295152000
"32334",64764,69
"32344",64789,172712625468359936
"32350",64799,45719574590813
"32351",64800,1329538
"32353",64802,512814623178
"32368",64838,34
"32370",64843,7641088
"32389",64882,1
"32403",64900,2
"32410",64912,1148140
"32435",64967,127
"32441",64979,12442290443
"32446",64989,66886041600
"32449",64994,450
"32458",65011,134216970
"32466",65034,12326402432
"32483",65071,501942
"32505",65121,3
"32529",65171,1.87656609860751e+22
"32532",65175,4611638739487686656
"32545",65193,11713121881752393728
"32551",65206,67
"32554",65210,698004183274703
"32557",65215,89
"32563",65223,7006302246093750272
"32590",65263,99
"32600",65294,1626
"32605",65305,625482
"32645",65370,6348
"32647",65373,685692030
"32649",65380,321003
"32651",65387,148
"32660",65403,200579267690496
"32711",65516,286978140
"32714",65521,1780943516632863
"32715",65523,53216318953890
"32734",65563,58
"32739",65570,65280
"32749",65588,67
"32753",65594,1301422358761490
"32768",65624,1042465602157270144
"32776",65644,180143985094819840
"32782",65652,120
"32785",65660,3
"32789",65667,8589934582
"32795",65678,68605412870088
"32801",65687,588589064
"32822",65725,-43227293171875
"32828",65746,-1
"32829",65750,121595299592773344
"32855",65799,7
"32868",65823,1743
"32891",65883,1.25085059138803e+25
"32894",65886,4916
"32903",65911,6829608673
"32904",65912,8.72728343238158e+20
"32909",65919,9.68575477600098e+20
"32912",65925,123
"32928",65963,41
"32929",65967,2264
"32932",65970,59820
"32947",66004,450283906665838336
"32954",66020,1820322627
"32964",66047,16485
"32977",66070,55113784
"32978",66072,638401
"32984",66087,1
"32985",66088,100
"32991",66097,6765201
"32993",66100,7
"33006",66131,184884258895036160
"33010",66145,102
"33017",66156,155
"33043",66224,87
"33050",66237,9
"33070",66289,445
"33078",66306,1705
"33079",66307,783
"33087",66322,122075200
"33101",66342,1.93152299426992e+22
"33106",66357,31
"33115",66378,113
"33127",66400,40
"33128",66403,15600353130
"33131",66411,2
"33138",66422,109
"33144",66432,1.34354235803896e+22
"33145",66433,139
"33166",66479,506
"33174",66493,83
"33182",66508,9
"33188",66527,36448
"33199",66557,111689337
"33201",66560,101192043527859872
"33207",66577,385
"33215",66588,8424001222568
"33219",66595,283086
"33221",66598,1
"33236",66627,306
"33241",66637,5030980901
"33249",66651,3587
"33263",66671,453
"33265",66673,8.62713015509642e+23
"33280",66706,1
"33284",66711,1
"33296",66740,2067627
"33297",66741,84
"33299",66746,91
"33348",66847,1119
"33351",66853,136
"33353",66858,11992968269241960
"33366",66879,4340
"33372",66890,1.6366888776475e+22
"33376",66900,25590616062900
"33382",66909,3
"33387",66919,1853666784
"33396",66938,1
"33400",66944,31920
"33402",66949,69087462340921
"33416",66974,7
"33432",66997,551396758362865920
"33440",67008,2147483648
"33463",67052,57830872
"33472",67076,471319090230533760
"33473",67078,156
"33475",67082,99
"33479",67088,4.69374016882388e+23
"33481",67091,5
"33492",67131,150094635296999136
"33502",67149,324631
"33509",67160,18463202
"33518",67176,1.71228296652487e+21
"33519",67177,1458
"33532",67205,33310380
"33559",67267,12075527
"33576",67296,205119670292296000
"33584",67313,50
"33591",67325,8
"33611",67365,2582528
"33639",67424,1303273667170466304
"33660",67472,7
"33662",67475,12988702493491
"33667",67483,232921
"33678",67503,259
"33689",67519,5726623072
"33690",67520,21895248
"33693",67524,16
"33696",67530,6
"33715",67564,4
"33735",67599,137200
"33778",67684,570
"33779",67687,3379371
"33802",67736,2796841487745018
"33829",67785,39293
"33863",67865,57175791256846532618
"33864",67868,800
"33874",67892,2
"33893",67926,123360230
"33925",67996,9.68575477600098e+20
"33928",68003,37
"33935",68015,301588
"33938",68019,190
"33946",68033,4
"33954",68050,9
"33957",68055,1977715
"33958",68056,18555464456367050752
"33960",68061,3991275653761800192
"33979",68107,22548620283
"34001",68151,665
"34008",68162,841
"34022",68187,2465638247
"34030",68209,822510
"34059",68258,97651008
"34064",68268,35184271425558
"34069",68279,8969728
"34070",68280,4
"34089",68314,2
"34093",68325,2
"34098",68330,2898
"34108",68355,510
"34115",68375,2
"34123",68386,474
"34124",68390,3893604149949966
"34141",68427,825475508
"34142",68428,3562728009
"34145",68432,3407872
"34146",68435,51416544063390572544
"34148",68437,151682073514422
"34155",68455,3
"34157",68458,33554432
"34179",68499,47
"34194",68523,52078218972608
"34199",68530,100000000000131088
"34204",68536,70
"34213",68551,82
"34219",68567,4590
"34223",68577,167761
"34224",68578,697068
"34225",68579,9.25563052021109e+21
"34247",68625,3575
"34253",68637,10123331198091312
"34254",68638,1210
"34257",68644,79
"34260",68650,973
"34265",68660,1496181
"34270",68669,425
"34311",68763,8657015344
"34316",68775,306
"34340",68829,1
"34350",68846,32291110337661
"34364",68871,9
"34372",68888,-80653146223054
"34384",68908,1767
"34402",68934,3810304
"34406",68942,1101001
"34409",68946,199999237060546880
"34411",68948,230205338311698368
"34438",69003,1
"34439",69004,1
"34449",69021,10
"34456",69040,633301
"34460",69049,35
"34464",69055,35
"34472",69075,1394695832255
"34481",69094,31539640338297
"34484",69098,15513628195858
"34510",69160,181905138292910592
"34522",69177,1819
"34524",69179,12
"34528",69187,-1
"34542",69220,259
"34552",69239,51
"34557",69248,3
"34569",69273,85
"34585",69309,722
"34621",69378,166771816996665664
"34629",69396,319400000
"34630",69397,2.3204501748846e+20
"34632",69399,99
"34636",69407,3296908
"34644",69424,2341
"34665",69456,89
"34673",69467,488109719
"34682",69480,39350313
"34688",69492,156
"34700",69517,158
"34702",69524,99479
"34705",69529,32620892573088
"34707",69533,657367920
"34714",69545,10
"34717",69549,195
"34719",69553,6275641
"34722",69556,745
"34747",69627,5
"34790",69708,303
"34796",69721,12
"34832",69789,53779215
"34833",69790,16215
"34834",69791,209
"34839",69803,28700
"34862",69852,165580141
"34865",69855,3854046
"34878",69878,7604362751613578240
"34889",69911,1232843622
"34910",69953,4574498058553
"34926",69985,2
"34945",70023,2
"34956",70044,39
"34997",70126,13636402
"35002",70139,62735880
"35007",70147,683290924545600
"35027",70170,8
"35039",70185,20442921249973
"35053",70211,1
"35098",70304,80
"35102",70310,2
"35106",70319,108086391056891904
"35110",70333,111
"35115",70340,1
"35119",70345,28076838451200
"35126",70356,1
"35131",70370,19775880709207
"35137",70378,1013443026724
"35138",70379,2715515402053
"35147",70396,-63245986
"35150",70401,23
"35166",70434,1562602238
"35185",70471,173
"35225",70535,-7
"35237",70558,12
"35242",70568,1537
"35254",70589,3
"35262",70601,29316250624
"35274",70621,120863093617131
"35281",70643,4.94982473712366e+28
"35294",70676,8791090
"35319",70729,2796203
"35322",70736,50
"35366",70817,1297661
"35381",70840,5368636176
"35384",70847,46738866751488
"35389",70856,960800
"35400",70886,3763677167382699520
"35402",70889,3441
"35405",70898,214
"35408",70905,121621158
"35413",70913,111936750
"35416",70917,1334025
"35417",70918,33738533866
"35433",70948,11207068261293544
"35457",70996,3353964722666250
"35472",71019,6710880
"35475",71024,3538129199495056384
"35495",71065,111
"35496",71067,3
"35499",71075,89
"35512",71101,38
"35523",71127,1.93152299426992e+22
"35529",71135,922877427680879
"35551",71178,183331466632763840
"35562",71197,162567
"35570",71210,7639424866266611
"35572",71214,289547
"35579",71231,8216208000
"35583",71237,5
"35593",71259,35
"35594",71261,787542
"35602",71271,2147483584
"35609",71283,306761100427264
"35636",71330,134225201438720
"35641",71343,44473286
"35646",71352,1
"35647",71353,1208055
"35651",71363,24280799641600
"35674",71395,2862
"35705",71452,1288
"35722",71482,398580
"35723",71483,324
"35746",71520,1
"35783",71582,8
"35787",71587,3651
"35793",71596,15
"35795",71598,1e+24
"35798",71604,5604860
"35801",71612,23
"35814",71637,297432
"35819",71660,3519
"35822",71664,753953441490
"35835",71690,4.15323196350352e+22
"35853",71756,2317328842752
"35857",71760,523
"35862",71772,1
"35880",71811,13325
"35883",71816,227
"35909",71876,27
"35912",71882,142
"35913",71883,5
"35915",71886,2
"35916",71888,278303420217
"35918",71893,3800160
"35928",71912,1.48272039e+22
"35931",71915,1362
"35940",71931,1.49023624405298e+23
"35952",71949,144115188075855872
"35959",71963,-1536
"35967",71977,1
"35979",71996,142
"36001",72051,1.42731723758708e+23
"36013",72081,18662090915
"36022",72097,66
"36034",72118,107460901
"36040",72126,1440060
"36041",72128,824552020795488512
"36044",72136,2343253
"36048",72142,541
"36064",72186,235
"36129",72307,555555555555555584
"36133",72314,84
"36136",72318,28374100572
"36155",72353,491374
"36193",72417,41344178
"36205",72435,2147516416
"36212",72446,3591
"36224",72479,3
"36257",72552,7856317702310
"36268",72570,6
"36270",72575,989756825600
"36274",72586,99101102
"36279",72600,2347739634045395968
"36304",72651,6275072
"36316",72681,69
"36318",72683,397
"36333",72721,3193
"36349",72755,-18
"36378",72800,44058593
"36391",72830,2.42222059270655e+22
"36434",72913,294525
"36451",72946,366503878656
"36460",72969,243011173
"36468",72987,26713177
"36473",72999,338
"36476",73004,166771816996665664
"36494",73040,9
"36503",73065,240
"36526",73108,706
"36547",73148,1781920
"36555",73159,9.25563052021109e+21
"36559",73166,94018466010
"36564",73175,14190
"36581",73202,12602368
"36582",73203,63018038201
"36584",73206,19
"36591",73229,7001
"36600",73244,2
"36603",73250,7
"36609",73262,79
"36613",73267,291
"36630",73299,8
"36657",73341,253906529656115136
"36664",73351,6316464240083059
"36676",73372,133185374228264128
"36696",73417,79
"36710",73447,10
"36715",73458,247285
"36751",73523,322677
"36757",73538,4
"36763",73547,3505297298432
"36779",73571,1
"36780",73572,35400390625
"36788",73589,10
"36792",73596,221
"36808",73626,256596
"36814",73634,1
"36831",73672,2719
"36837",73684,4050
"36840",73688,547
"36848",73704,280
"36857",73721,182
"36867",73745,1.48272039e+22
"36868",73747,114
"36872",73752,1151041
"36874",73755,1221
"36883",73776,1.93152299426992e+22
"36886",73782,317
"36889",73786,1
"36910",73835,259000
"36920",73852,1320
"36926",73867,34
"36952",73916,38
"36954",73918,104
"36966",73936,2277559296
"36970",73944,69
"36987",73977,75283811239
"37005",74009,14813622577
"37042",74068,5
"37043",74070,4
"37057",74107,102950
"37073",74137,3012301230123012
"37074",74138,69544807113937
"37103",74193,80
"37106",74203,194535
"37107",74204,1.34354235803896e+22
"37117",74227,6
"37121",74233,-1
"37129",74246,17760034
"37130",74248,93626
"37131",74249,75
"37139",74263,36323344673280
"37144",74273,24682
"37152",74288,904069513
"37154",74294,8504318886
